date,vnindex_close,usd_vnd_close,foreign_flow_bn_vnd,source_status
6/3/2025,1825.64,24341,-535.2,ASSUMPTION_PLACEHOLDER_SERIES
6/4/2025,1802.12,24260,1134.2,ASSUMPTION_PLACEHOLDER_SERIES
6/5/2025,1821.55,24223,72.5,ASSUMPTION_PLACEHOLDER_SERIES
6/6/2025,1808.18,24293,168.4,ASSUMPTION_PLACEHOLDER_SERIES
6/9/2025,1823.03,24288,881,ASSUMPTION_PLACEHOLDER_SERIES
6/10/2025,1816.19,24284,-257,ASSUMPTION_PLACEHOLDER_SERIES
6/11/2025,1769.8,24261,-221,ASSUMPTION_PLACEHOLDER_SERIES
6/12/2025,1771.77,24201,-300.5,ASSUMPTION_PLACEHOLDER_SERIES
6/13/2025,1755.62,24162,-59.3,ASSUMPTION_PLACEHOLDER_SERIES
6/16/2025,1748.37,24164,-11.2,ASSUMPTION_PLACEHOLDER_SERIES
6/17/2025,1735.66,24147,-649.8,ASSUMPTION_PLACEHOLDER_SERIES
6/18/2025,1711.31,24121,1063.7,ASSUMPTION_PLACEHOLDER_SERIES
6/19/2025,1711.95,24086,-129.8,ASSUMPTION_PLACEHOLDER_SERIES
6/20/2025,1724.19,24090,175.7,ASSUMPTION_PLACEHOLDER_SERIES
6/23/2025,1726.54,24049,-249.2,ASSUMPTION_PLACEHOLDER_SERIES
6/24/2025,1684.99,24030,-412.6,ASSUMPTION_PLACEHOLDER_SERIES
6/25/2025,1676.14,24036,549.9,ASSUMPTION_PLACEHOLDER_SERIES
6/26/2025,1659.49,24010,-981.6,ASSUMPTION_PLACEHOLDER_SERIES
6/27/2025,1674.7,23988,737.6,ASSUMPTION_PLACEHOLDER_SERIES
6/30/2025,1663.42,23978,59.4,ASSUMPTION_PLACEHOLDER_SERIES
7/1/2025,1694.12,24010,-124.5,ASSUMPTION_PLACEHOLDER_SERIES
7/2/2025,1703.23,23973,-203.6,ASSUMPTION_PLACEHOLDER_SERIES
7/3/2025,1707.12,23924,19.7,ASSUMPTION_PLACEHOLDER_SERIES
7/4/2025,1724.23,23958,-212.2,ASSUMPTION_PLACEHOLDER_SERIES
7/7/2025,1702.69,23937,-312.7,ASSUMPTION_PLACEHOLDER_SERIES
7/8/2025,1703.63,23919,131,ASSUMPTION_PLACEHOLDER_SERIES
7/9/2025,1694.9,23887,490.9,ASSUMPTION_PLACEHOLDER_SERIES
7/10/2025,1710.01,23879,-68.2,ASSUMPTION_PLACEHOLDER_SERIES
7/11/2025,1734.17,23877,-94.7,ASSUMPTION_PLACEHOLDER_SERIES
7/14/2025,1765.46,23968,5.5,ASSUMPTION_PLACEHOLDER_SERIES
7/15/2025,1754.32,23983,159.5,ASSUMPTION_PLACEHOLDER_SERIES
7/16/2025,1765.08,24053,58.1,ASSUMPTION_PLACEHOLDER_SERIES
7/17/2025,1761.63,24092,570.9,ASSUMPTION_PLACEHOLDER_SERIES
7/18/2025,1778.66,24115,111,ASSUMPTION_PLACEHOLDER_SERIES
7/21/2025,1767.49,24043,274.5,ASSUMPTION_PLACEHOLDER_SERIES
7/22/2025,1795.56,24072,-308.4,ASSUMPTION_PLACEHOLDER_SERIES
7/23/2025,1812.62,24108,79.9,ASSUMPTION_PLACEHOLDER_SERIES
7/24/2025,1783.15,24120,-589.6,ASSUMPTION_PLACEHOLDER_SERIES
7/25/2025,1758.19,24156,98.9,ASSUMPTION_PLACEHOLDER_SERIES
7/28/2025,1727.46,24220,712.9,ASSUMPTION_PLACEHOLDER_SERIES
7/29/2025,1735.56,24208,480.7,ASSUMPTION_PLACEHOLDER_SERIES
7/30/2025,1726.82,24259,155.4,ASSUMPTION_PLACEHOLDER_SERIES
7/31/2025,1774.87,24270,239.5,ASSUMPTION_PLACEHOLDER_SERIES
8/1/2025,1741.65,24212,-470,ASSUMPTION_PLACEHOLDER_SERIES
8/4/2025,1744.7,24187,765.4,ASSUMPTION_PLACEHOLDER_SERIES
8/5/2025,1765.03,24143,92.8,ASSUMPTION_PLACEHOLDER_SERIES
8/6/2025,1771.14,24140,-712.6,ASSUMPTION_PLACEHOLDER_SERIES
8/7/2025,1766.02,24081,-480.5,ASSUMPTION_PLACEHOLDER_SERIES
8/8/2025,1763.31,24074,-185.6,ASSUMPTION_PLACEHOLDER_SERIES
8/11/2025,1780,23985,-262.1,ASSUMPTION_PLACEHOLDER_SERIES
8/12/2025,1787.13,23994,-12,ASSUMPTION_PLACEHOLDER_SERIES
8/13/2025,1750.47,23957,173.5,ASSUMPTION_PLACEHOLDER_SERIES
8/14/2025,1758.64,23951,651.3,ASSUMPTION_PLACEHOLDER_SERIES
8/15/2025,1749.98,24010,-399.1,ASSUMPTION_PLACEHOLDER_SERIES
8/18/2025,1758.77,23979,-255.1,ASSUMPTION_PLACEHOLDER_SERIES
8/19/2025,1765.36,23950,-116.2,ASSUMPTION_PLACEHOLDER_SERIES
8/20/2025,1738.7,23944,346.8,ASSUMPTION_PLACEHOLDER_SERIES
8/21/2025,1762.27,23911,305.4,ASSUMPTION_PLACEHOLDER_SERIES
8/22/2025,1762.78,23864,-597.1,ASSUMPTION_PLACEHOLDER_SERIES
8/25/2025,1758.5,23913,75.6,ASSUMPTION_PLACEHOLDER_SERIES
8/26/2025,1764.79,23903,-475.6,ASSUMPTION_PLACEHOLDER_SERIES
8/27/2025,1761.3,23889,-647.4,ASSUMPTION_PLACEHOLDER_SERIES
8/28/2025,1738.28,23953,143.6,ASSUMPTION_PLACEHOLDER_SERIES
8/29/2025,1770.07,24015,-884.3,ASSUMPTION_PLACEHOLDER_SERIES
9/1/2025,1764.42,24039,-73.1,ASSUMPTION_PLACEHOLDER_SERIES
9/2/2025,1748.91,24061,-490.3,ASSUMPTION_PLACEHOLDER_SERIES
9/3/2025,1709.99,24056,431.2,ASSUMPTION_PLACEHOLDER_SERIES
9/4/2025,1683.54,24072,872.2,ASSUMPTION_PLACEHOLDER_SERIES
9/5/2025,1715.8,24078,-370.3,ASSUMPTION_PLACEHOLDER_SERIES
9/8/2025,1734.59,24019,38.8,ASSUMPTION_PLACEHOLDER_SERIES
9/9/2025,1741.11,24073,-106.8,ASSUMPTION_PLACEHOLDER_SERIES
9/10/2025,1746.43,24044,-481.2,ASSUMPTION_PLACEHOLDER_SERIES
9/11/2025,1746.23,24078,127.9,ASSUMPTION_PLACEHOLDER_SERIES
9/12/2025,1767.13,24138,-215.3,ASSUMPTION_PLACEHOLDER_SERIES
9/15/2025,1774.13,24188,-78.5,ASSUMPTION_PLACEHOLDER_SERIES
9/16/2025,1776.62,24227,-8.1,ASSUMPTION_PLACEHOLDER_SERIES
9/17/2025,1763.99,24194,181.1,ASSUMPTION_PLACEHOLDER_SERIES
9/18/2025,1761.69,24194,118.6,ASSUMPTION_PLACEHOLDER_SERIES
9/19/2025,1785.1,24176,173.3,ASSUMPTION_PLACEHOLDER_SERIES
9/22/2025,1772.24,24229,-413.1,ASSUMPTION_PLACEHOLDER_SERIES
9/23/2025,1772.25,24188,-345.7,ASSUMPTION_PLACEHOLDER_SERIES
9/24/2025,1769.4,24181,606.4,ASSUMPTION_PLACEHOLDER_SERIES
9/25/2025,1755.46,24259,-33.6,ASSUMPTION_PLACEHOLDER_SERIES
9/26/2025,1777.4,24308,45.2,ASSUMPTION_PLACEHOLDER_SERIES
9/29/2025,1766.55,24353,-459.8,ASSUMPTION_PLACEHOLDER_SERIES
9/30/2025,1803.26,24285,-656.2,ASSUMPTION_PLACEHOLDER_SERIES
10/1/2025,1815.03,24239,-11.9,ASSUMPTION_PLACEHOLDER_SERIES
10/2/2025,1769.41,24195,509.3,ASSUMPTION_PLACEHOLDER_SERIES
10/3/2025,1789.32,24164,788.5,ASSUMPTION_PLACEHOLDER_SERIES
10/6/2025,1760.9,24221,-1509.5,ASSUMPTION_PLACEHOLDER_SERIES
10/7/2025,1774.16,24168,36.8,ASSUMPTION_PLACEHOLDER_SERIES
10/8/2025,1760.93,24144,203.7,ASSUMPTION_PLACEHOLDER_SERIES
10/9/2025,1749.82,24161,535.4,ASSUMPTION_PLACEHOLDER_SERIES
10/10/2025,1771.58,24162,365.1,ASSUMPTION_PLACEHOLDER_SERIES
10/13/2025,1778.38,24083,671.1,ASSUMPTION_PLACEHOLDER_SERIES
10/14/2025,1762.95,24109,-94.6,ASSUMPTION_PLACEHOLDER_SERIES
10/15/2025,1756.69,24099,-433.1,ASSUMPTION_PLACEHOLDER_SERIES
10/16/2025,1746.57,24110,-289.9,ASSUMPTION_PLACEHOLDER_SERIES
10/17/2025,1731.77,24122,-607.7,ASSUMPTION_PLACEHOLDER_SERIES
10/20/2025,1710.25,24141,272.3,ASSUMPTION_PLACEHOLDER_SERIES
10/21/2025,1751.58,24158,102.1,ASSUMPTION_PLACEHOLDER_SERIES
10/22/2025,1748.49,24188,512.7,ASSUMPTION_PLACEHOLDER_SERIES
10/23/2025,1735.77,24174,-24,ASSUMPTION_PLACEHOLDER_SERIES
10/24/2025,1734.42,24163,-697.7,ASSUMPTION_PLACEHOLDER_SERIES
10/27/2025,1731.72,24152,-867.9,ASSUMPTION_PLACEHOLDER_SERIES
10/28/2025,1733.84,24207,125.3,ASSUMPTION_PLACEHOLDER_SERIES
10/29/2025,1706.75,24175,382.3,ASSUMPTION_PLACEHOLDER_SERIES
10/30/2025,1700.26,24183,-853.8,ASSUMPTION_PLACEHOLDER_SERIES
10/31/2025,1685.81,24179,553.6,ASSUMPTION_PLACEHOLDER_SERIES
11/3/2025,1704.35,24161,81,ASSUMPTION_PLACEHOLDER_SERIES
11/4/2025,1684.02,24201,-247.1,ASSUMPTION_PLACEHOLDER_SERIES
11/5/2025,1685.07,24235,-180.8,ASSUMPTION_PLACEHOLDER_SERIES
11/6/2025,1680.7,24292,168.7,ASSUMPTION_PLACEHOLDER_SERIES
11/7/2025,1680.9,24273,-373.9,ASSUMPTION_PLACEHOLDER_SERIES
11/10/2025,1695.71,24265,-1153.5,ASSUMPTION_PLACEHOLDER_SERIES
11/11/2025,1678.91,24211,-583.5,ASSUMPTION_PLACEHOLDER_SERIES
11/12/2025,1674.22,24220,-2.5,ASSUMPTION_PLACEHOLDER_SERIES
11/13/2025,1671.43,24217,-384.8,ASSUMPTION_PLACEHOLDER_SERIES
11/14/2025,1655.87,24198,-623.9,ASSUMPTION_PLACEHOLDER_SERIES
11/17/2025,1652.22,24262,706.8,ASSUMPTION_PLACEHOLDER_SERIES
11/18/2025,1619.44,24266,-93.8,ASSUMPTION_PLACEHOLDER_SERIES
11/19/2025,1578.9,24271,-349.4,ASSUMPTION_PLACEHOLDER_SERIES
11/20/2025,1560.04,24266,-781.7,ASSUMPTION_PLACEHOLDER_SERIES
11/21/2025,1559.48,24298,251.9,ASSUMPTION_PLACEHOLDER_SERIES
11/24/2025,1537.35,24293,370.5,ASSUMPTION_PLACEHOLDER_SERIES
11/25/2025,1535.31,24240,391.6,ASSUMPTION_PLACEHOLDER_SERIES
11/26/2025,1552.23,24330,-80.3,ASSUMPTION_PLACEHOLDER_SERIES
11/27/2025,1555.84,24290,-942,ASSUMPTION_PLACEHOLDER_SERIES
11/28/2025,1584.54,24254,-577.3,ASSUMPTION_PLACEHOLDER_SERIES
12/1/2025,1554.25,24170,17.8,ASSUMPTION_PLACEHOLDER_SERIES
12/2/2025,1543.89,24196,176.5,ASSUMPTION_PLACEHOLDER_SERIES
12/3/2025,1537.86,24210,-1006.2,ASSUMPTION_PLACEHOLDER_SERIES
12/4/2025,1535.71,24241,-139.1,ASSUMPTION_PLACEHOLDER_SERIES
12/5/2025,1535.88,24222,159.7,ASSUMPTION_PLACEHOLDER_SERIES
12/8/2025,1498.95,24227,-97.2,ASSUMPTION_PLACEHOLDER_SERIES
12/9/2025,1503.01,24227,109.8,ASSUMPTION_PLACEHOLDER_SERIES
12/10/2025,1526.77,24254,-546.4,ASSUMPTION_PLACEHOLDER_SERIES
12/11/2025,1545.63,24287,-95.8,ASSUMPTION_PLACEHOLDER_SERIES
12/12/2025,1500.04,24325,-330.6,ASSUMPTION_PLACEHOLDER_SERIES
12/15/2025,1523.8,24267,400.7,ASSUMPTION_PLACEHOLDER_SERIES
12/16/2025,1540.46,24261,77.6,ASSUMPTION_PLACEHOLDER_SERIES
12/17/2025,1548.09,24224,-528,ASSUMPTION_PLACEHOLDER_SERIES
12/18/2025,1571,24320,1017.3,ASSUMPTION_PLACEHOLDER_SERIES
12/19/2025,1574.42,24342,-136.7,ASSUMPTION_PLACEHOLDER_SERIES
12/22/2025,1579.71,24255,376.1,ASSUMPTION_PLACEHOLDER_SERIES
12/23/2025,1593.49,24235,-523.2,ASSUMPTION_PLACEHOLDER_SERIES
12/24/2025,1629.86,24241,1380.5,ASSUMPTION_PLACEHOLDER_SERIES
12/25/2025,1623.74,24277,-446.1,ASSUMPTION_PLACEHOLDER_SERIES
12/26/2025,1636.44,24230,283.4,ASSUMPTION_PLACEHOLDER_SERIES
12/29/2025,1654.62,24196,-60.6,ASSUMPTION_PLACEHOLDER_SERIES
12/30/2025,1653.66,24232,-107.6,ASSUMPTION_PLACEHOLDER_SERIES
12/31/2025,1658.72,24211,406.2,ASSUMPTION_PLACEHOLDER_SERIES
1/1/2026,1653.97,24248,216.4,ASSUMPTION_PLACEHOLDER_SERIES
1/2/2026,1665.06,24280,255.9,ASSUMPTION_PLACEHOLDER_SERIES
1/5/2026,1638.37,24373,-441.3,ASSUMPTION_PLACEHOLDER_SERIES
1/6/2026,1635.16,24419,-100.1,ASSUMPTION_PLACEHOLDER_SERIES
1/7/2026,1635.45,24461,302.8,ASSUMPTION_PLACEHOLDER_SERIES
1/8/2026,1635.82,24501,-53.6,ASSUMPTION_PLACEHOLDER_SERIES
1/9/2026,1610.01,24453,-140,ASSUMPTION_PLACEHOLDER_SERIES
1/12/2026,1578.55,24439,-168.3,ASSUMPTION_PLACEHOLDER_SERIES
1/13/2026,1592.33,24480,-30.4,ASSUMPTION_PLACEHOLDER_SERIES
1/14/2026,1575.58,24409,-74.2,ASSUMPTION_PLACEHOLDER_SERIES
1/15/2026,1593.51,24411,-135.7,ASSUMPTION_PLACEHOLDER_SERIES
1/16/2026,1600.61,24357,604.1,ASSUMPTION_PLACEHOLDER_SERIES
1/19/2026,1599.88,24367,396.5,ASSUMPTION_PLACEHOLDER_SERIES
1/20/2026,1587.41,24338,-146.9,ASSUMPTION_PLACEHOLDER_SERIES
1/21/2026,1555.33,24313,-316.1,ASSUMPTION_PLACEHOLDER_SERIES
1/22/2026,1555.75,24291,-560.1,ASSUMPTION_PLACEHOLDER_SERIES
1/23/2026,1593,24286,123.8,ASSUMPTION_PLACEHOLDER_SERIES
1/26/2026,1615.09,24249,326.8,ASSUMPTION_PLACEHOLDER_SERIES
1/27/2026,1609.19,24222,562.5,ASSUMPTION_PLACEHOLDER_SERIES
1/28/2026,1608.05,24216,-303.5,ASSUMPTION_PLACEHOLDER_SERIES
1/29/2026,1605.81,24270,61.5,ASSUMPTION_PLACEHOLDER_SERIES
1/30/2026,1620.11,24340,781.2,ASSUMPTION_PLACEHOLDER_SERIES
2/2/2026,1606.2,24280,-207.2,ASSUMPTION_PLACEHOLDER_SERIES
2/3/2026,1598.26,24336,-444.9,ASSUMPTION_PLACEHOLDER_SERIES
2/4/2026,1591.41,24325,-109.5,ASSUMPTION_PLACEHOLDER_SERIES
2/5/2026,1599.16,24354,214.8,ASSUMPTION_PLACEHOLDER_SERIES
2/6/2026,1613.37,24354,-441,ASSUMPTION_PLACEHOLDER_SERIES
2/9/2026,1608.14,24323,74.1,ASSUMPTION_PLACEHOLDER_SERIES
2/10/2026,1606.11,24291,-77.1,ASSUMPTION_PLACEHOLDER_SERIES
2/11/2026,1620.38,24317,355.1,ASSUMPTION_PLACEHOLDER_SERIES
2/12/2026,1636.96,24308,212,ASSUMPTION_PLACEHOLDER_SERIES
2/13/2026,1643.67,24340,-180.1,ASSUMPTION_PLACEHOLDER_SERIES
2/16/2026,1706.95,24392,99.9,ASSUMPTION_PLACEHOLDER_SERIES
2/17/2026,1705.78,24394,-664.1,ASSUMPTION_PLACEHOLDER_SERIES
2/18/2026,1675.51,24439,-303.9,ASSUMPTION_PLACEHOLDER_SERIES
2/19/2026,1676.67,24451,-92.2,ASSUMPTION_PLACEHOLDER_SERIES
2/20/2026,1685.71,24497,153,ASSUMPTION_PLACEHOLDER_SERIES
2/23/2026,1687.9,24517,29,ASSUMPTION_PLACEHOLDER_SERIES
2/24/2026,1707.46,24518,678.1,ASSUMPTION_PLACEHOLDER_SERIES
2/25/2026,1704.06,24489,-540.2,ASSUMPTION_PLACEHOLDER_SERIES
2/26/2026,1683.93,24440,-220.6,ASSUMPTION_PLACEHOLDER_SERIES
2/27/2026,1673.8,24479,796.8,ASSUMPTION_PLACEHOLDER_SERIES
3/2/2026,1680.04,24423,-79.6,ASSUMPTION_PLACEHOLDER_SERIES
3/3/2026,1666.83,24407,-171.3,ASSUMPTION_PLACEHOLDER_SERIES
3/4/2026,1705.07,24370,320.1,ASSUMPTION_PLACEHOLDER_SERIES
3/5/2026,1719.64,24410,233.5,ASSUMPTION_PLACEHOLDER_SERIES
3/6/2026,1730.96,24441,226.2,ASSUMPTION_PLACEHOLDER_SERIES
3/9/2026,1710.19,24442,529,ASSUMPTION_PLACEHOLDER_SERIES
3/10/2026,1699.91,24413,-599.4,ASSUMPTION_PLACEHOLDER_SERIES
3/11/2026,1695.07,24349,-1252.7,ASSUMPTION_PLACEHOLDER_SERIES
3/12/2026,1696.73,24392,-43.7,ASSUMPTION_PLACEHOLDER_SERIES
3/13/2026,1711.82,24405,13,ASSUMPTION_PLACEHOLDER_SERIES
3/16/2026,1696.74,24371,-414.3,ASSUMPTION_PLACEHOLDER_SERIES
3/17/2026,1681,24449,-352.2,ASSUMPTION_PLACEHOLDER_SERIES
3/18/2026,1696.06,24415,55,ASSUMPTION_PLACEHOLDER_SERIES
3/19/2026,1718.68,24444,-275.8,ASSUMPTION_PLACEHOLDER_SERIES
3/20/2026,1758.94,24403,398.7,ASSUMPTION_PLACEHOLDER_SERIES
3/23/2026,1771.91,24347,-319,ASSUMPTION_PLACEHOLDER_SERIES
3/24/2026,1765.88,24329,122.6,ASSUMPTION_PLACEHOLDER_SERIES
3/25/2026,1764.98,24398,-104.2,ASSUMPTION_PLACEHOLDER_SERIES
3/26/2026,1773.96,24407,-212.7,ASSUMPTION_PLACEHOLDER_SERIES
3/27/2026,1772.51,24340,307.5,ASSUMPTION_PLACEHOLDER_SERIES
3/30/2026,1772.4,24361,-486.1,ASSUMPTION_PLACEHOLDER_SERIES
3/31/2026,1779.47,24321,-119,ASSUMPTION_PLACEHOLDER_SERIES
4/1/2026,1805.62,24358,-897.6,ASSUMPTION_PLACEHOLDER_SERIES
4/2/2026,1809.1,24390,-83.4,ASSUMPTION_PLACEHOLDER_SERIES
4/3/2026,1794.76,24356,131.2,ASSUMPTION_PLACEHOLDER_SERIES
4/6/2026,1801.16,24348,-485.1,ASSUMPTION_PLACEHOLDER_SERIES
4/7/2026,1796.74,24377,-488.5,ASSUMPTION_PLACEHOLDER_SERIES
4/8/2026,1797,24336,338.8,ASSUMPTION_PLACEHOLDER_SERIES
4/9/2026,1817.79,24347,75.8,ASSUMPTION_PLACEHOLDER_SERIES
4/10/2026,1786.99,24282,343.3,ASSUMPTION_PLACEHOLDER_SERIES
4/13/2026,1801.85,24272,216.5,ASSUMPTION_PLACEHOLDER_SERIES
4/14/2026,1785.74,24271,411,ASSUMPTION_PLACEHOLDER_SERIES
4/15/2026,1776.02,24247,-360.9,ASSUMPTION_PLACEHOLDER_SERIES
4/16/2026,1739.55,24179,-67.2,ASSUMPTION_PLACEHOLDER_SERIES
4/17/2026,1744.08,24165,-6.1,ASSUMPTION_PLACEHOLDER_SERIES
4/20/2026,1729.64,24229,1.7,ASSUMPTION_PLACEHOLDER_SERIES
4/21/2026,1744.51,24209,-403.6,ASSUMPTION_PLACEHOLDER_SERIES
4/22/2026,1738.02,24230,-35.5,ASSUMPTION_PLACEHOLDER_SERIES
4/23/2026,1752.47,24214,-239.5,ASSUMPTION_PLACEHOLDER_SERIES
4/24/2026,1759.31,24208,-792.5,ASSUMPTION_PLACEHOLDER_SERIES
4/27/2026,1721.28,24159,-522.2,ASSUMPTION_PLACEHOLDER_SERIES
4/28/2026,1694.34,24164,623.4,ASSUMPTION_PLACEHOLDER_SERIES
4/29/2026,1709.31,24182,-325.8,ASSUMPTION_PLACEHOLDER_SERIES
4/30/2026,1677.58,24137,132.3,ASSUMPTION_PLACEHOLDER_SERIES
5/1/2026,1690.33,24159,-192.2,ASSUMPTION_PLACEHOLDER_SERIES
5/4/2026,1675.94,24135,272,ASSUMPTION_PLACEHOLDER_SERIES
5/5/2026,1685.51,24170,-191.5,ASSUMPTION_PLACEHOLDER_SERIES
5/6/2026,1674.77,24107,147.7,ASSUMPTION_PLACEHOLDER_SERIES
5/7/2026,1675.96,24050,425.6,ASSUMPTION_PLACEHOLDER_SERIES
5/8/2026,1669.22,24042,726,ASSUMPTION_PLACEHOLDER_SERIES
5/11/2026,1647.99,24051,-471.7,ASSUMPTION_PLACEHOLDER_SERIES
5/12/2026,1635.84,24077,-403.9,ASSUMPTION_PLACEHOLDER_SERIES
5/13/2026,1656.93,24010,-760.6,ASSUMPTION_PLACEHOLDER_SERIES
5/14/2026,1653.8,24012,-92,ASSUMPTION_PLACEHOLDER_SERIES
5/15/2026,1623.9,24002,892,ASSUMPTION_PLACEHOLDER_SERIES
5/18/2026,1643.94,24043,-284.9,ASSUMPTION_PLACEHOLDER_SERIES
5/19/2026,1663.18,24019,694.1,ASSUMPTION_PLACEHOLDER_SERIES
5/20/2026,1651.39,23929,-23,ASSUMPTION_PLACEHOLDER_SERIES
5/21/2026,1648.59,23963,-291.8,ASSUMPTION_PLACEHOLDER_SERIES
5/22/2026,1666.62,23969,-165.1,ASSUMPTION_PLACEHOLDER_SERIES
5/25/2026,1660.59,23946,279.2,ASSUMPTION_PLACEHOLDER_SERIES
5/26/2026,1690.96,23966,268.4,ASSUMPTION_PLACEHOLDER_SERIES
5/27/2026,1692.1,23964,-32.4,ASSUMPTION_PLACEHOLDER_SERIES
5/28/2026,1691.7,23911,-113.8,ASSUMPTION_PLACEHOLDER_SERIES
5/29/2026,1697.72,23915,420.1,ASSUMPTION_PLACEHOLDER_SERIES
6/1/2026,1721.5,23835,391.5,ASSUMPTION_PLACEHOLDER_SERIES
6/2/2026,1695.99,23918,-289.1,ASSUMPTION_PLACEHOLDER_SERIES
6/3/2026,1688.98,23950,679.3,ASSUMPTION_PLACEHOLDER_SERIES
6/4/2026,1666.15,23960,-841.4,ASSUMPTION_PLACEHOLDER_SERIES
6/5/2026,1676.12,23936,169.5,ASSUMPTION_PLACEHOLDER_SERIES
6/8/2026,1685.12,23968,-330.8,ASSUMPTION_PLACEHOLDER_SERIES
6/9/2026,1668.26,23947,71.8,ASSUMPTION_PLACEHOLDER_SERIES
6/10/2026,1679.05,23914,-241.6,ASSUMPTION_PLACEHOLDER_SERIES
6/11/2026,1677.59,23974,-724.2,ASSUMPTION_PLACEHOLDER_SERIES
6/12/2026,1679.24,23910,312.2,ASSUMPTION_PLACEHOLDER_SERIES
6/15/2026,1700.6,23892,-421.8,ASSUMPTION_PLACEHOLDER_SERIES
6/16/2026,1682.86,23909,-615.7,ASSUMPTION_PLACEHOLDER_SERIES
6/17/2026,1704.09,23912,104.7,ASSUMPTION_PLACEHOLDER_SERIES
6/18/2026,1715.31,23896,-150.8,ASSUMPTION_PLACEHOLDER_SERIES
6/19/2026,1691.18,23889,246,ASSUMPTION_PLACEHOLDER_SERIES
6/22/2026,1698.18,23889,-955.9,ASSUMPTION_PLACEHOLDER_SERIES
6/23/2026,1702.28,23950,256.6,ASSUMPTION_PLACEHOLDER_SERIES
6/24/2026,1709.46,23936,-39.3,ASSUMPTION_PLACEHOLDER_SERIES
6/25/2026,1730.44,23991,15.3,ASSUMPTION_PLACEHOLDER_SERIES
6/26/2026,1720.37,24000,242.1,ASSUMPTION_PLACEHOLDER_SERIES
6/29/2026,1745.61,24009,83.9,ASSUMPTION_PLACEHOLDER_SERIES
6/30/2026,1737.37,23933,-429.1,ASSUMPTION_PLACEHOLDER_SERIES
7/1/2026,1753.99,23922,-145,ASSUMPTION_PLACEHOLDER_SERIES
7/2/2026,1743.28,23892,395.3,ASSUMPTION_PLACEHOLDER_SERIES
7/3/2026,1737.81,23857,-54.2,ASSUMPTION_PLACEHOLDER_SERIES
7/6/2026,1762.68,23867,-364.7,ASSUMPTION_PLACEHOLDER_SERIES
7/7/2026,1784.89,23880,235.1,ASSUMPTION_PLACEHOLDER_SERIES
7/8/2026,1761.09,23913,-211.9,ASSUMPTION_PLACEHOLDER_SERIES
7/9/2026,1735.34,23889,-168.7,ASSUMPTION_PLACEHOLDER_SERIES
7/10/2026,1733.86,23902,500.9,ASSUMPTION_PLACEHOLDER_SERIES
7/13/2026,1757.88,23925,408.6,ASSUMPTION_PLACEHOLDER_SERIES
7/14/2026,1767.66,23884,-513.4,ASSUMPTION_PLACEHOLDER_SERIES
7/15/2026,1750.11,23906,-466.6,ASSUMPTION_PLACEHOLDER_SERIES
7/16/2026,1729.15,23878,-167.2,ASSUMPTION_PLACEHOLDER_SERIES
7/17/2026,1730.95,23894,-497,ASSUMPTION_PLACEHOLDER_SERIES
7/20/2026,1714.1,23857,736.2,ASSUMPTION_PLACEHOLDER_SERIES
7/21/2026,1734.34,23878,270.8,ASSUMPTION_PLACEHOLDER_SERIES
7/22/2026,1752.92,23862,-36.2,ASSUMPTION_PLACEHOLDER_SERIES
7/23/2026,1729.17,23830,-188.5,ASSUMPTION_PLACEHOLDER_SERIES
7/24/2026,1755.94,23848,168.9,ASSUMPTION_PLACEHOLDER_SERIES
7/27/2026,1764.93,23797,109.9,ASSUMPTION_PLACEHOLDER_SERIES
7/28/2026,1771.74,23792,-347.6,ASSUMPTION_PLACEHOLDER_SERIES
7/29/2026,1747.46,23841,-719.4,ASSUMPTION_PLACEHOLDER_SERIES
7/30/2026,1750.99,23885,538.3,ASSUMPTION_PLACEHOLDER_SERIES
7/31/2026,1726.48,23889,222.5,ASSUMPTION_PLACEHOLDER_SERIES
8/3/2026,1751.99,23878,228.3,ASSUMPTION_PLACEHOLDER_SERIES
8/4/2026,1726.04,23881,-240.7,ASSUMPTION_PLACEHOLDER_SERIES
8/5/2026,1694.28,23807,-472.3,ASSUMPTION_PLACEHOLDER_SERIES
8/6/2026,1693.09,23757,-806.9,ASSUMPTION_PLACEHOLDER_SERIES
8/7/2026,1695.43,23732,-202.9,ASSUMPTION_PLACEHOLDER_SERIES
8/10/2026,1723,23714,421.9,ASSUMPTION_PLACEHOLDER_SERIES
8/11/2026,1741.48,23698,-360.2,ASSUMPTION_PLACEHOLDER_SERIES
8/12/2026,1721.57,23692,39,ASSUMPTION_PLACEHOLDER_SERIES
8/13/2026,1742.71,23739,-111.7,ASSUMPTION_PLACEHOLDER_SERIES
8/14/2026,1725.01,23672,-251.2,ASSUMPTION_PLACEHOLDER_SERIES
8/17/2026,1752.51,23657,-233.7,ASSUMPTION_PLACEHOLDER_SERIES
8/18/2026,1806.84,23622,641.5,ASSUMPTION_PLACEHOLDER_SERIES
8/19/2026,1772.4,23651,-49.2,ASSUMPTION_PLACEHOLDER_SERIES
8/20/2026,1765.65,23626,-257.8,ASSUMPTION_PLACEHOLDER_SERIES
8/21/2026,1771.72,23665,-242.9,ASSUMPTION_PLACEHOLDER_SERIES
8/24/2026,1765.13,23631,632.7,ASSUMPTION_PLACEHOLDER_SERIES
8/25/2026,1765.76,23616,-822.5,ASSUMPTION_PLACEHOLDER_SERIES
8/26/2026,1771.87,23631,-24.9,ASSUMPTION_PLACEHOLDER_SERIES
